,comment,sentiment
1941,اقای تنابنده از چه طریق با شمال اشنا بودند؟ شنیدم دوره سربازی را در شمال گذروندن؟,0
1942,ازشون بپرسیدچرابجای بیژن اشکورکیایی بهرام افشاری نقش بهتاشوبازی کرد.. چون بر نام عیدپارسالاحسان علیخانی گفته بودن ایشون قرارنقش بهتاش باشن,0
1943,اون تیکه که گفت مادر قهوه ترک,1
1944,ایکاش میشد تو فیلم پایتخت بازی کرد ,-1
1945,چرا دخترها دیالوگ کم داشتن؟؟؟,-1
1946,نقییی ناهار نخردمنه,1
1947,سلام، یه پیشنهاد: قسمت ششم مث پدر خوانده‌ی NUM۱ کلا در فلاش بک روایت بشه,0
1948,راجب نیلوفر رجایی فر هم‌ بپرسین لطفا ,0
1949,درباره موسیقی کتولی علی آباد کتول ازشون بپرسین و اینکه آیا اول قرار بود توی همین شهرستان باشه؟؟,0
1950,اقا از طرف ما یه خسته نباشی قوی بهش بگین,1
1951,سلام عیدتون مبارک آقای تنابنده کشتی گیر هستن؟,0
1952,سلام اقای رشید پور از اقای تنابنده بپرسید پایتخت شش رو سینمایی نکنن. سریال بهتره,-1
1953,سلام خدا قوت به شما و مهموناتون.. ممنون از شما ,1
1954,پایتخت NUM۱ رو میسازن؟,0
1955,عاشق درگیری با داعش بودم,1
1956,درمورد ترس از داعش بپرسین که خودشون جاهایی شده بترسن؟,0
1957,بپرسین پاینخن NUM۱ رو می‌سازید,0
1958,تورو خدا بگید پایتخت ادامه داشته باشه باور کنید سرگرمیه ما فقط همین سریاله خواهشا این سریال رو از ما نگیرید,1
1959,ممنون از برنامه‌ی خوبتون، بگین یکم با لهجه‌ی نقی صحبت کنه مرسی ,1
1960,بگید سری بعد پایتخت رو توی خود علی آباد و با سوژه‌های منطقه‌ای و بومی همونجا با چالش‌ها و کلنجارهای نقی و ارسطو بسازن‌ که مسلما مخاطب بیشتری هم داره,0
1961,سلام بهشون بگین شاید کار شما از مدافعان حرم کمتر نبود چون با سختی کار تونستند گوشه کوچکی از ارزش کاری که اون‌ها انجام دادند را نشون بدهند ویژه ازشون تشکر می‌کنیم.,0
1962,مثلا امروز عیده، این زیرنویس جنگ رو بردارید، مردم یه برنامه بدون استرس ببینند,-1
1963,بهتاش دعوت کنید برنامه,0
1964,لطفا از آقای تنابنده بپرسید لوکیشن جنگ با داعش در کجا قرار داشت؟؟؟,0
1965,آقای رشید پور سلام عرض ادب. به اقای تنابنده بفرمایید چون ما انتقاد محترمانه کردیم که واسه عید عمگین بود و شاد نبود با توجه به سختی‌های سال گذشته مردم حالا بهمون میگن ما از مردم نیستیم؟؟؟ واقعا متاسفم واسه ایشون که قدرت انتقاد از طرف طرفداراشون ندارن.,-1
1966,سلام چرا لهجه مازندرانی؟ ولی من خیلی دوسش داشتم عالی بود,1
1967,اقای مجری بگو ما استقلالیا عاشقشیمم,0
1968,پایتخت شیش هم درست میکنند؟؟ شیش ک کمه هفتو هشتم بسازن,0
1969,یکمی مازندرانی صحبت کن نقی ,1
1970,پایتخت NUM۱ اخر ساخته میشه یا نه؟,0
1971,بپرس پایتخت شش میسازید,0
1972,دست مریزاد جناب تنابنده … مثل همیشه عالی..,1
1973,بپرسید چرا اسمی از شهرری که کارخونه سیمان در اخر فیلم رو در اونجا بازی کردی نمیارید.,0
1974,لحجشون بیشتر مال طرفهای گلستان بود تا مازندران؟؟؟,0
1975,اقای رشید پور از اقای تنابنده بپرسین خوبی خوشی سلامت هستی روبه رشدی,1
1976,بفرمایین چرا صداشون تو فیلم فرق داره با صدای واقعیش,0
1977, ,1
1978, ,1
1979,منو فالووو کنید پرو فایل پسرونه,0
1980,سلام، چرا خلق موقعیت‌ها تو کار زیاد,0
1981,بهتاش دعوت کنید,0
1982,بگو باز بیان تو شیرگاه فیلمبرداری کنن لطفا بخونید,0
1983,ایا پایتخت NUM۱ ساخته میشود,0
1984,سلام بپرسید بالاخره مدرک داوری رو گرفتن,0
1985,بالاخره سارا رحمان یا نیکا رحیم ,1
1986,ازشون بپرسید، اون پسر ک قرار بود جای بهتاش بیارید تو برنامه احسان علیخانی بهش قول دادین چی شد؟؟؟,0
1987,بگو چه طوری شیش تا خوردی,1
1988,بهتاش دعوت کنیین,0
1989,میشه مثل نقی صحبت کنند,0
1990,سلام چرا سارا و نیکا رو دعوت نکردید آقای رشید پور حسن از کرج خیلی زحمت کشیدن,0
1991,پایتخت بعدی ساخته میشه؟,0
1992,چرا بهبود حذف شد,0
1993,ازآقای تنابنده بپرسید چطور تشنج‌میکرد,0
1994,تولد آقا محسن و بهشون تبریک بگین,1
1995,بهبودم خیلی مسخره از فیلم رفت,-1
1996,پایتخت NUM۱ هست,0
1997,از اقا تنابنده بپرسید چرا اسم سریال شد پایتخت؟,0
1998,سلام لطفا ازشون سوال کنین سکانس بالون را تو ترکیه بازی کردن؟,-1
1999,لطفا بپرسید آیا آقای تنابده اسلامشهری,-1
2000,بگید سکانس من باختمو بازی کنه ,1
2001,پایتخت ۴۴۴,-1
2002,سلام بپرسین صداش چجور فرق داره؟,-1
2003,برنامتون برای آینده کاری چیه؟,0
2004,اگه میشه بپرسید پایتخت NUM۱ هم میسازید؟,-1
2005,ازشون بخوایید یه بار دعواتون کنه تو برنامه,0
2006,اقا شاگرد نمیخااان؟,0
2007,۶ میسازن؟؟؟,0
2008,ویورر و دوشکارر رو بی زحمت بخوایین ازشون که بگن,0
2009,سلام آقای رشید LINK از جناب تنابنده بپرسید اگه ایده داشته_باشیم برای پایتخت NUM۱ چه جوری می‌تونیم این ایده‌ها رو بهشون انتقال بدیم,0
2010,اقای رشید پور عزیز از اقای محسن تنابنده عزیز سوال بفرمایین فرمایش‌های شما راجب دیدگاهها و نظرات بجا و محترم روند سریال هم شوخی و خوشمزگی بود در مورد سوژه جنگ ولی کاملا در قسمتهای اخر مشهود سفرشی بودن دیالوگ‌ها نظرشون راجب این موضوع چیه با تشکر,0
2011,خیلی سریال خوبی من یکی که از گوشی هرکی تو خانوادم به سریالشون رای دادم مشتاقانه منتظر پایتخت ۶هستم خواهشمندمدکه حتما بسازید خیبی سریال خوبی هست,1
2012,من خودم یک مازندرانی هستم، وخیلی خوشحالم بابت سریال پایتخت، متشکر وممنونم از آقای تنابنده,1
2013,آقای رشیدپور بپرسین بازیگر نوجوان نمیخوان؟؟؟,0
2014,سلام اقای رشید پور من از دست اقای تنابنده خیلی ناراحت هستم ایشون وقتی بیمارستان کیان بستری بود خیلی خودشو میگرفت چند تا از پرسنل که میخواستن با ایشون عکس بگیرن نمیگذاشت ممنون میشم این پیام رو حتما حتما مطرح کنید پرسنل بیمارستان کیان,-1
2015,بپرسید انتخاب اسم سریال واسه چی بوده؟ چون هیچ ربطی به پایتخت نداره، موضوع و فضاش که مازندرانه، چه ربطی به پایتخت داره؟؟؟,0
2016,پایتخت NUM۱ ساخته میشه یا نه؟,0
2017,کی می‌سازه,0
2018,و بپرسین پایتخت NUM۱ هم ساخته میشه,0
2019,به محسن جان بگو خواهشااا پایتخت رو تا NUM۲ اینا بسازین و منم به عنوان بازیگر استفاده کنن اگه میشه؟ ,0
2020,تروخدا بپرسین,-1
2021,لطفا این سوالو بپرسید ;شما رفتین داغدنو در ب در شدین تو سوریه … شانس اوردین زود برگشتین و اگه نه الان که امریکا حمله کرد بیچاره میشدین.. بگو ممت نامرد ی خبر نباید از شما میگرفت؟؟؟!!!,-1
2022,از پایتخت۶بپرسین لطفا,0
2023,چقدر عوض شده محسن,0
2024,چند سالشونه؟؟؟,0
2025,به اقای تنابنده بگید فوق العادست,1
2026,اقای محسن تنابنده بامو خیلی خیلی جوانتروجذابتره,1
2027,بپرسید فوتبال خارج نگاه میکنن؟,0
2028,سلام از نقی بپرسید با افزایش دلار چیجوری پول ارسطو میخواین بدین,1
2029,داعشی‌ها چطور درست کردند,0
2030,اسم پسرش چیه چند سالشه … عاصی,0
2031,بگید جدی شمالی یه زره حرف بزنه,0
2032,میشه چند دقیقه نقی باشن,1
2033,رئالین؟,0
2034,پایتخت NUM۱ ساخته میشه؟؟؟,0
2035,میشه راجب بهتاش بهرام افشاری بپرسین از اقای تنابنده,0
2036,لطفا بگید مازندرانی صحبت کنن یکم,0
2037,بپرسید جلوه‌های ویژه چطور کار شده_بود,0
2038,آقای طنابنده بچه کدوم شهر هستن؟ محل تولدشون؟,0
2039,حدودا پایتخت بعدی کی استارت میخوره؟ امسال یا سال دیگه؟,0
2040,پایتخت NUM۱ رو کی میسازن؟؟؟,0
2041,من شیرگاهی ام بگو از خوبی‌های شیرگاه بگه,0
2042,سلام از آقای تنابنده بپرسید برای پایتخت۶ تست بازیگری میگیرن,0
2043,با سلام و LINK از آقای تنابنده سوال کنید مشهدی هم بلد هستند؟,0
